Protein	Protein(Ensembl)	Gene_Id	Source ID	ratio	EsExp	Es	Fluxes	iCUB	tAI	T3s	C3s	A3s	G3s	CAI_CODONW	CBI	Fop_CODONW	Nc	GC3s	GC	L_sym	L_aa	Gravy	Aromo	CAI_EMBOSS	CAI_coRdon	MELP	E	GCB	Fop_coRdon	MILC_SELF	MILC_REF	B_SELF	B_REF	MCB_SELF	MCB_REF	ENC	ENC_prime_SELF	ENC_prime_REF	SCUO	Sc	St
P16862	YMR205C	CENPK1137D_242	fluxes_kapp_Gecko_Yu2020_CN30	0.686537668361886	3.1428987121763E-06	2.15771835375509E-06	5.1501485377289	34.0340425393688	0.378943330681995	0.486	0.2805	0.2992	0.1443	0.512	0.594	0.754	34.05	0.346	0.432	925	959	-0.229718	0.072993	0.785	0.812227409871893	2.26176788852166	1.82412524422441	0.186255277807136	0.670526315789474	0.934670842473307	0.413247905418017	0.564790648185878	0.309622735595669	0.590516875116338	0.415673393008997	34.0485312967174	44.8560684410394	48.7657412491059	0.343392408411532	-0.2047	0.0922
P04173	YCL018W	CENPK1137D_4480	fluxes_kapp_Gecko_Yu2021_N30_018	0.691706461013928	0.000001608883834	1.11287534299866E-06	0.063282483	26.4291970081942	0.347492372562933	0.4403	0.2901	0.3061	0.1822	0.438	0.486	0.686	34.42	0.38	0.441	353	364	-0.035165	0.049451	0.745	0.822541372152581	2.21396699669372	1.54517330814965	0.131325579995234	0.655555555555556	0.883802780593943	0.399194198429241	0.527446462292395	0.341351005424765	0.366035766584755	0.222769694579826	34.4174782901284	48.0601427432434	54.4092979945013	0.344286391690952	-0.2141	0.0453
P07277	YMR208W	CENPK1137D_245	fluxes_kapp_Gecko_Yu2021_Phe_N30	0.692153296345686	0.0000004642847006	3.2135618596316E-07	0.0202809510854543	28.5856005991495	0.294497767507532	0.4011	0.261	0.3724	0.2244	0.181	0.148	0.487	52.24	0.376	0.406	433	443	-0.026637	0.074492	0.553	0.662873890805855	1.08262530699795	0.451716670951308	-0.365493428498895	0.405594405594406	0.506465319120211	0.467812193051914	0.201747320020311	0.446623587292971	0.10694576409165	0.705803151205604	52.239692066773	61	38.2348209062301	0.112206303977875	-0.0502	0.0375
P11986	YJL153C	CENPK1137D_1481	fluxes_kapp_Gecko_Lahtvee2017_Osmo04	0.693127404228047	7.15146932757762E-07	4.95687937144037E-07	0.000775260293527234	36.6752241214092	0.317703982543245	0.3794	0.3255	0.2931	0.2885	0.175	0.192	0.523	53.35	0.467	0.428	518	533	-0.273921	0.084428	0.54	0.648777734293283	1.05132512857965	0.602436629118203	-0.423401133441138	0.298850574712644	0.560642347910814	0.533272089356644	0.253643030354459	0.421028566482953	0.195748659919055	0.971990093222967	53.3482200626219	56.2489018818519	34.6141400440875	0.07348740956862	-0.1007	0.0407
P38998	YIR034C	CENPK1137D_5100	fluxes_kapp_Gecko_Yu2021_Ile_N30	0.693514151175323	0.0000005163984174	3.58129610111441E-07	0.03394711	40.5051765266542	0.31335338079861	0.4084	0.2637	0.3868	0.1679	0.218	0.231	0.533	46.36	0.346	0.434	364	373	-0.210456	0.08311	0.59	0.705266504670792	1.19766794362885	0.82127172415917	-0.284485014902944	0.39612188365651	0.570247292403327	0.476131381353933	0.300829271081799	0.366296881083776	0.168181968881182	0.487519733481154	46.3550032815962	57.8732271537688	50.0104168616616	0.154698701877758	-0.0941	0.032
P00899	YER090W	CENPK1137D_3502	fluxes_kapp_Gecko_Yu2021_std_010	0.693819617597659	1.58530797379362E-06	1.09991777215201E-06	0.00411138090000005	40.8664881381445	0.300068779260184	0.4696	0.2044	0.3848	0.2047	0.216	0.193	0.522	45.62	0.312	0.397	494	507	-0.336686	0.076923	0.611	0.681357022545448	1.3509848082944	0.656505020488794	-0.309370180333524	0.456740442655936	0.566492558240985	0.419318229755798	0.266964307316504	0.406644730786276	0.158688042719896	0.487020438102053	45.6194514597192	57.9176560879192	47.3922952445178	0.185149332066082	-0.0983	0.0333
P52867	YDL093W	CENPK1137D_3731	fluxes_kapp_Gecko_Yu2020_CN30	0.694022654542689	4.57448984408691E-07	3.17479958477177E-07	0.128733858	29.6589515254315	0.267151090226026	0.4541	0.2367	0.3353	0.2435	0.155	0.105	0.473	51.98	0.363	0.393	713	743	0.162315	0.154778	0.543	0.66440623971717	0.803533226481799	0.348967561086222	-0.472695198726772	0.37603305785124	0.497724426749759	0.619419845186742	0.172969752446223	0.49566140734636	0.084720904595226	0.903814762318786	51.9841685075388	61	38.8388849052663	0.079004666911447	-0.0621	0.0352
P47125	YJR078W	CENPK1137D_1371	fluxes_kapp_Gecko_Yu2020_Clim	0.694869986507393	1.92097722727798E-08	1.33482941999966E-08	0.00120185999999987	27.3396434878567	0.301749855430546	0.3071	0.2826	0.3284	0.3518	0.126	0.115	0.466	54.68	0.486	0.453	436	453	-0.272406	0.072848	0.461	0.619605679221348	0.82111848298329	0.566898267961644	-0.640333071769035	0.288288288288288	0.615144976303472	0.749154950292344	0.328092294414348	0.578749862112027	0.257698375594809	1.71400787594826	54.684995053336	53.2076381339245	29.2010402355471	0.079956916415976	0.0855	0.0282
P17423	YHR025W	CENPK1137D_5420	fluxes_kapp_Gecko_Yu2020_CN115	0.695294591887926	7.78848207059018E-07	5.41528946269743E-07	0.107451432	33.7486134498589	0.338360993194564	0.3422	0.3821	0.2847	0.1946	0.271	0.364	0.609	45.31	0.474	0.482	348	357	-0.055462	0.064426	0.598	0.690802075107001	1.60841266796031	1.07652705091352	-0.124302147239469	0.346590909090909	0.745395532662333	0.463435502287853	0.439676964420981	0.408421659305152	0.381827234353704	0.567035298016486	45.3086079977284	47.8860645724355	42.9049085956173	0.201219530522292	-0.1833	0.0483
P07277	YMR208W	CENPK1137D_245	fluxes_kapp_Gecko_Yu2021_Phe_std	0.697141960187384	0.0000003776598538	2.63282530762213E-07	0.0202809510854543	28.5856005991495	0.294497767507532	0.4011	0.261	0.3724	0.2244	0.181	0.148	0.487	52.24	0.376	0.406	433	443	-0.026637	0.074492	0.553	0.662873890805855	1.08262530699795	0.451716670951308	-0.365493428498895	0.405594405594406	0.506465319120211	0.467812193051914	0.201747320020311	0.446623587292971	0.10694576409165	0.705803151205604	52.239692066773	61	38.2348209062301	0.112206303977875	-0.0502	0.0375
P16862	YMR205C	CENPK1137D_242	fluxes_kapp_Gecko_Yu2020_CN115	0.697935807078865	3.1428987121763E-06	2.19354154924989E-06	5.65726532021625	34.0340425393688	0.378943330681995	0.486	0.2805	0.2992	0.1443	0.512	0.594	0.754	34.05	0.346	0.432	925	959	-0.229718	0.072993	0.785	0.812227409871893	2.26176788852166	1.82412524422441	0.186255277807136	0.670526315789474	0.934670842473307	0.413247905418017	0.564790648185878	0.309622735595669	0.590516875116338	0.415673393008997	34.0485312967174	44.8560684410394	48.7657412491059	0.343392408411532	-0.2047	0.0922
P37299	YHR001W-A	CENPK1137D_5391	fluxes_kapp_Gecko_Lahtvee2017_REF	0.698323150867769	1.75918844761747E-05	1.22848201971041E-05	4.98126287918569	30.023823616863	0.246425209682723	0.4921	0.0794	0.4561	0.1786	0.136	0.094	0.417	37.52	0.208	0.39	72	77	-0.218182	0.116883	0.545	0.862505338823922	1.0956819806387	0.811723320161476	-0.444878248784465	0.63013698630137	0.535697901510569	0.488917323618206	0.49981870755726	0.615750090138881	0.100350703182644	0.298650936343213	37.7996147135795	61	45.0442185631482	0.396258233802637	0.0122	0.0426
P38720	YHR183W	CENPK1137D_5334	fluxes_kapp_Gecko_Yu2021_N30_018	0.701522278756547	0.000001653166362	1.15973303343391E-06	0.950519951607558	25.2991981451253	0.387967163278814	0.4444	0.346	0.2575	0.1915	0.623	0.676	0.804	31.56	0.426	0.446	470	489	-0.143354	0.092025	0.825	0.904094822368296	2.17216706264924	2.06147808247163	0.286030203341786	0.698969072164948	1.12490611636231	0.517872743632498	0.681696402877922	0.330683313431398	0.631575283574052	0.27221810680375	31.5611273842442	39.710598423245	48.5139227918882	0.428902490490271	-0.2433	0.0912
P20051	YLR420W	CENPK1137D_790	fluxes_kapp_Gecko_Lahtvee2017_EtOH60	0.704113826623614	1.62109672289557E-06	1.141436616885E-06	0.0106195617000001	34.8338270259772	0.298228865018409	0.4236	0.2188	0.4403	0.214	0.149	0.006	0.42	48.7	0.324	0.399	355	364	-0.159616	0.087912	0.548	0.672917448139579	0.828003040956415	0.512414005478406	-0.49191967898317	0.401146131805158	0.512751223197297	0.619262487979543	0.26122994224377	0.509802502372818	0.142704009026935	0.79946213562918	48.7012141136709	61	39.9632058107728	0.121832321908488	0.0122	0.0109
P00958	YGR264C	CENPK1137D_3231	fluxes_kapp_Gecko_Lahtvee2017_EtOH60	0.706713206222418	5.30397922629919E-06	3.748392164755E-06	0.006266898	39.7436860494893	0.310892730252978	0.5	0.2092	0.4	0.2025	0.293	0.279	0.576	38.83	0.305	0.371	728	751	-0.46711	0.106525	0.695	0.758164558254046	1.49225688785505	0.791900464948154	-0.152050587634248	0.564690026954178	0.648808865873087	0.434783629516816	0.291989676082103	0.368720172555045	0.283409345903351	0.559412897296108	38.8318283247402	51.4368324591366	45.8439878288601	0.221424435733653	-0.1046	0.0688
P29704	YHR190W	CENPK1137D_5342	fluxes_kapp_Gecko_Yu2021_Gln_N30	0.708765154526393	0.000001104610452	7.82909397703249E-07	0.00338010901424239	32.9288751122426	0.343772392927455	0.3514	0.3429	0.3185	0.3085	0.297	0.35	0.616	46.77	0.481	0.402	430	444	-0.107207	0.108108	0.649	0.724933545445815	1.76938062151319	1.14686195513128	-0.138854771084572	0.418764302059497	0.631220218934061	0.35674642937721	0.351937728539176	0.306870174709816	0.290901816855817	0.443565605359495	46.7693648745222	53.8400172040346	47.961763535652	0.148953885013808	-0.0961	0.0556
P07245	YGR204W	CENPK1137D_3170	fluxes_kapp_Gecko_Yu2021_Ile_std	0.709045864467005	4.87920780173918E-07	3.45958211369831E-07	0.0284334732000042	30.7480059882217	0.365641874571224	0.3673	0.3608	0.2861	0.216	0.277	0.384	0.631	44.85	0.461	0.469	925	946	-0.124313	0.05814	0.614	0.668823712847287	1.54338976722172	1.27758655613741	-0.153910011549579	0.378494623655914	0.687756125444922	0.445614024435942	0.370768556821269	0.29021012708699	0.369437115021848	0.525406132208126	44.845979273546	51.5162549318533	44.9728964178247	0.156313206840303	-0.1561	0.0507
P38625	YMR217W	CENPK1137D_255	fluxes_kapp_Gecko_Yu2021_N30_013	0.709514729435076	5.39704809154832E-06	3.829285116423E-06	0.00592777769999999	26.2554945108928	0.372136616690752	0.4614	0.3164	0.3183	0.1597	0.462	0.539	0.729	36.16	0.372	0.415	506	525	-0.167619	0.08	0.761	0.837451279658468	1.95840343058593	1.82341566138611	0.11952277386274	0.667311411992263	0.833717610229223	0.425712903280498	0.492726120281309	0.270221502817823	0.448453997089975	0.235543887819074	36.1599996813603	47.1289436149259	50.8676162763341	0.300776820329189	-0.2142	0.0689
P00359	YGR192C	CENPK1137D_3157	fluxes_kapp_Gecko_Yu2020_CN50	0.712237868728084	3.33588319885729E-06	2.37594233987994E-06	11.2001308060757	28.0870206325451	0.488436347161747	0.4058	0.4348	0.1772	0.1915	0.924	0.926	0.957	24.12	0.512	0.472	322	332	-0.107229	0.072289	0.905	1.12257843360973	2.04217366112455	1.57434918436592	0.497193206929708	0.813253012048193	1.71278028059514	0.838704520188539	0.951323099899109	0.604264358470297	0.875435776795973	0.31438827186019	24.1172646646199	29.7614817962781	43.2090638650971	0.718679802010462	-0.274	0.1207
P23254	YPR074C	CENPK1137D_1774	fluxes_kapp_Gecko_Yu2021_N30_018	0.714472653914039	0.0000003210134498	2.29355331420707E-07	0.351636276592253	34.8516092084936	0.392347030357917	0.415	0.3274	0.3142	0.1667	0.489	0.59	0.75	32.56	0.4	0.445	660	680	-0.2125	0.092647	0.77	0.798172586449679	2.39812461221604	1.86352223492862	0.177798691974738	0.681203007518797	0.94388540745056	0.393593144677474	0.600288125844766	0.322125550526507	0.588255285368698	0.243799675652918	32.5612861049746	44.3103934963216	52.9034841331233	0.356190616334114	-0.0998	0.1069
P07806	YGR094W	CENPK1137D_3061	fluxes_kapp_Gecko_Yu2021_N30_010	0.715986040391971	0.0000001098670832	7.86632978697832E-08	0.02973321	39.4823188682648	0.35728192790624	0.5115	0.2606	0.3253	0.2063	0.369	0.405	0.652	39.96	0.349	0.396	1063	1104	-0.480163	0.093297	0.719	0.7734181125135	1.66390706646504	1.33732459380299	-0.01765531970311	0.60989010989011	0.69931196920875	0.420283069471202	0.36521655681174	0.273094922881185	0.358671933016596	0.404339313813265	39.9612573115601	51.9394844917905	50.1904178537867	0.218937532102077	-0.2214	0.0736
P37254	YNR033W	CENPK1137D_2711	fluxes_kapp_Gecko_Yu2020_CN30	0.716717937259823	1.37314576465357E-07	9.84158199999569E-08	1.25532000000007E-05	34.2067602604448	0.27024646844111	0.3994	0.2646	0.3502	0.2827	0.136	0.081	0.462	56.39	0.41	0.418	757	787	-0.266328	0.092757	0.498	0.626603546197421	0.752157224373802	0.393028217752773	-0.562958279710485	0.290364583333333	0.518411084194851	0.68923234052089	0.201166761962256	0.511837961947039	0.113605370247378	1.30854105753463	56.3863227414918	60.3597472523763	32.7093828554699	0.050007704559187	-0.023	0.0184
P13188	YOR168W	CENPK1137D_2187	fluxes_kapp_Gecko_Lahtvee2017_Osmo02	0.718275169190792	2.0245854972605E-06	1.45420949058601E-06	0.013028202	30.2120506748647	0.321906737562735	0.4943	0.2179	0.3907	0.2011	0.269	0.277	0.578	40.98	0.314	0.378	784	809	-0.659333	0.100124	0.663	0.705363205019304	1.34899663461975	0.751788483902549	-0.204474639840167	0.48306148055207	0.571331524765012	0.423523313626395	0.253271925368605	0.336892531332571	0.158606920322093	0.482005159945517	40.9759019975197	56.9037714663652	48.7057550688192	0.177884284011774	-0.0838	0.0669
P30402	YMR271C	CENPK1137D_313	fluxes_kapp_Gecko_Yu2021_N30_010	0.718345683435141	0.0000002138332575	0.0000001536061975	0.009654147	39.5728287612379	0.286151678051932	0.4481	0.1749	0.3989	0.227	0.138	0.136	0.487	50.77	0.308	0.398	224	227	0.066079	0.088106	0.51	0.657381523307565	0.924525584032202	0.580038187796957	-0.536194835173718	0.4337899543379	0.54497942597974	0.589469275261028	0.319726723053898	0.551216678109165	0.13589220553703	0.720959261050186	50.7684054062498	61	42.4621719658996	0.164519255543207	0.0225	0.0444
P32895	YKL181W	CENPK1137D_1129	fluxes_kapp_Gecko_Lahtvee2017_Osmo02	0.719426201201187	1.8594000016603E-05	1.33770107970795E-05	0.0336460212000029	26.5035615446984	0.334977050848384	0.4943	0.2314	0.3168	0.207	0.255	0.294	0.581	43.45	0.337	0.418	415	427	-0.257143	0.04918	0.624	0.686251267745868	1.40116801040043	0.911607106116242	-0.226121281118981	0.5	0.60050696135372	0.428575985817794	0.326410511172575	0.358060516402944	0.219197193498936	0.5326016801389	43.4523688952803	55.450252420812	45.2657449012176	0.189741217521742	-0.1617	0.06
P15180	YDR037W	CENPK1137D_3858	fluxes_kapp_Gecko_Yu2021_N30_013	0.719714167503655	0.0000002055009365	1.47901935434319E-07	0.044131243	34.5833324043931	0.360200193781168	0.4432	0.2909	0.3981	0.1832	0.422	0.468	0.684	37.52	0.355	0.407	569	591	-0.601692	0.087986	0.749	0.8054388688457	1.93174307769712	2.12552615532126	0.059911785859433	0.600343053173242	0.751135306726271	0.38883809933033	0.434381202512539	0.204364082476739	0.374523717312716	0.308046668605279	37.5191933219004	49.1549856091736	51.340598553912	0.266730208521075	-0.1506	0.0799
P36421	YGR185C	CENPK1137D_3149	fluxes_kapp_Gecko_Yu2021_N30_005	0.722161469754357	0.0000002645266348	1.91030943376342E-07	0.012607947	34.5201499814066	0.336405350650153	0.4	0.3017	0.3696	0.2305	0.302	0.353	0.615	42.35	0.401	0.409	384	394	-0.312437	0.086294	0.664	0.723236791789543	1.69373860575782	1.23345619600916	-0.108913246644389	0.538659793814433	0.600533952814331	0.354561176543318	0.314119597705016	0.254666196271378	0.204757372315979	0.330990419195584	42.3513918296902	57.7927705564425	53.7389377055184	0.17863221397553	-0.0771	0.0563
P32895	YKL181W	CENPK1137D_1129	fluxes_kapp_Gecko_Yu2020_CN50	0.723276589182954	5.38460047773177E-07	3.89455546764674E-07	0.0672925176000007	26.5035615446984	0.334977050848384	0.4943	0.2314	0.3168	0.207	0.255	0.294	0.581	43.45	0.337	0.418	415	427	-0.257143	0.04918	0.624	0.686251267745868	1.40116801040043	0.911607106116242	-0.226121281118981	0.5	0.60050696135372	0.428575985817794	0.326410511172575	0.358060516402944	0.219197193498936	0.5326016801389	43.4523688952803	55.450252420812	45.2657449012176	0.189741217521742	-0.1617	0.06
P06208	YNL104C	CENPK1137D_2575	fluxes_kapp_Gecko_Yu2021_N30_030	0.723715011554912	2.43345628919425E-06	1.76112884645259E-06	0.105470805	35.4794409595296	0.34023037048604	0.462	0.286	0.3077	0.1963	0.292	0.347	0.61	43.47	0.378	0.439	603	619	-0.384976	0.080775	0.651	0.676016457330566	1.70552783481596	1.02079530669298	-0.105424940754931	0.366666666666667	0.649061611366622	0.380563481942036	0.345318657712311	0.338283939442298	0.266425755582578	0.392405828707597	43.4721246982226	53.7390473041278	50.0846530482855	0.168093653216329	-0.1922	0.0493
P07342	YMR108W	CENPK1137D_139	fluxes_kapp_Gecko_Yu2021_Gln_glc2	0.724297890802487	0.000003031727294	2.19587368453253E-06	0.069343758	36.2117161918629	0.331358976175067	0.4494	0.2394	0.3743	0.168	0.264	0.332	0.596	44.94	0.325	0.436	659	687	-0.256914	0.069869	0.636	0.68909090862172	1.4407314540678	1.02340111962206	-0.176902815011612	0.502958579881657	0.625909592500181	0.434438764235327	0.307749533055909	0.300712523325713	0.243150315473052	0.426365351923526	44.9406088456227	54.3748120835859	50.61959720593	0.178588287054266	-0.0881	0.0568
P47125	YJR078W	CENPK1137D_1371	fluxes_kapp_Gecko_Yu2020_CN30	0.726089141302229	1.83838229230015E-08	1.33482942000144E-08	0.00120186000000033	27.3396434878567	0.301749855430546	0.3071	0.2826	0.3284	0.3518	0.126	0.115	0.466	54.68	0.486	0.453	436	453	-0.272406	0.072848	0.461	0.619605679221348	0.82111848298329	0.566898267961644	-0.640333071769035	0.288288288288288	0.615144976303472	0.749154950292344	0.328092294414348	0.578749862112027	0.257698375594809	1.71400787594826	54.684995053336	53.2076381339245	29.2010402355471	0.079956916415976	0.0855	0.0282
P15624	YLR060W	CENPK1137D_446	fluxes_kapp_Gecko_Yu2021_Ile_N30	0.72642514174151	7.191412808E-09	5.22402306837311E-09	0.01588229	35.101230530559	0.359229820245283	0.3854	0.3362	0.3486	0.2265	0.325	0.362	0.626	41.76	0.426	0.415	578	595	-0.326723	0.084034	0.673	0.719155876544467	1.83783904864912	1.30542867252336	-0.058507328157559	0.38382099827883	0.672485514366536	0.365910994687396	0.354765227782413	0.271761479772511	0.289271747468164	0.345143853474961	41.7582945108163	51.5564958016878	50.414172386385	0.168088670842899	-0.1095	0.0547
P31116	YJR139C	CENPK1137D_1436	fluxes_kapp_Gecko_Lahtvee2017_EtOH40	0.728070998627344	8.01399331396314E-07	5.83475611509E-07	0.0537258348	26.339137350729	0.370526636732019	0.547	0.245	0.2448	0.1811	0.467	0.506	0.707	36.58	0.341	0.402	355	359	0.050418	0.077994	0.768	0.79398062805363	2.52969548941029	1.53871940486374	0.122794882579192	0.659154929577465	0.86908781668369	0.343554321190765	0.551225836851579	0.358236748759525	0.352349103421254	0.165107271881483	36.576758083841	50.0306910035818	55.2628651242614	0.338931312827377	-0.3119	0.0659
P38998	YIR034C	CENPK1137D_5100	fluxes_kapp_Gecko_Yu2021_Ile_std	0.729941894484427	0.0000005163984174	3.76940839105716E-07	0.035376462	40.5051765266542	0.31335338079861	0.4084	0.2637	0.3868	0.1679	0.218	0.231	0.533	46.36	0.346	0.434	364	373	-0.210456	0.08311	0.59	0.705266504670792	1.19766794362885	0.82127172415917	-0.284485014902944	0.39612188365651	0.570247292403327	0.476131381353933	0.300829271081799	0.366296881083776	0.168181968881182	0.487519733481154	46.3550032815962	57.8732271537688	50.0104168616616	0.154698701877758	-0.0941	0.032
P38689	YHL011C	CENPK1137D_5376	fluxes_kapp_Gecko_Yu2021_Phe_std	0.731265352870311	0.0000002266907135	0.0000001657710646	0.0336462588000005	22.9750197407565	0.302948214111248	0.5277	0.1771	0.3266	0.1852	0.242	0.22	0.535	43.13	0.282	0.392	312	320	0.025313	0.04375	0.619	0.719346292720634	1.36695616057852	0.90199925608049	-0.238951482659751	0.592948717948718	0.617608196922733	0.451812731625093	0.367967382824577	0.407946437144003	0.226551537262588	0.561692661261679	43.1317526255747	55.8167196257708	43.4474215597283	0.238170702821613	-0.1511	0.0369
P00127	YFR033C	CENPK1137D_3419	fluxes_kapp_Gecko_Yu2021_Gln_glc2	0.731773220350734	1.75350405309143E-05	1.28316730782878E-05	3.65056510571195	35.4543250889137	0.364031961842785	0.3846	0.3187	0.4216	0.37	0.211	0.124	0.507	46.75	0.458	0.465	144	147	-1.378912	0.061224	0.576	0.775323941665469	0.854450553489456	0.887562661092132	-0.375843670504867	0.354166666666667	0.582589823845309	0.68182976939519	0.370941240685759	0.417932453613271	0.22469911405373	0.66652829718548	46.7530367228525	60.1545372446072	43.3618219081354	0.153856154117436	0.0443	0.0291
