Protein	Source ID	Standard Name	ratio	EsExp	Es	Fluxes	iCUB	tAI	T3s	C3s	A3s	G3s	CAI_CODONW	CBI	Fop_CODONW	Nc	GC3s	GC	L_sym	L_aa	Gravy	Aromo	CAI_EMBOSS	CAI_coRdon	MELP	E	GCB	Fop_coRdon	MILC_SELF	MILC_REF	B_SELF	B_REF	MCB_SELF	MCB_REF	ENC	ENC_prime_SELF	ENC_prime_REF	SCUO	Sc	St
P0A953	fluxes_kapp_Gecko_GLC_CHEM_mu=0.22_P	fabB	1.44662097836066	0.000064	9.2583742615082E-05	0.016265216	34.3467340208318	0.380691886147211	0.2955	0.4567	0.1746	0.2749	0.629	0.573	0.757	35.56	0.602	0.567	387	406	0.007882	0.061576	0.786	0.826332742201676	1.48805153805098	1.35693360718022	0.104284101421726	0.5925	0.734701782549971	0.493734097081252	0.447946326824439	0.330116613262527	0.2875118861673	0.56428962302188	35.5617977316701	51.7264338745187	45.6745101465042	0.303244078269663	-0.2806	0.5093
P0AAI9	fluxes_kapp_Gecko_GLC_CHEM_mu=0.22_P	fabD	1.44662097836066	3.24055065952422E-09	4.68784856550821E-09	0.016265216	37.7014327789731	0.355754511603438	0.3292	0.2593	0.264	0.3527	0.456	0.361	0.629	46.1	0.503	0.553	294	309	0.154369	0.061489	0.756	0.780745997425201	1.05273121598427	0.76774016762298	-0.0994854086702311	0.45364238410596	0.499665666112323	0.474637455910481	0.237078660710503	0.308800647287386	0.131846357642935	0.621340141103776	46.0962968545692	61	46.0174075644552	0.184811264547301	-0.0975	0.3179
P0ABD5	fluxes_kapp_Gecko_GLC_CHEM_mu=0.22_P	accA	1.44662097836066	1.70100800645124E-07	2.46071386649181E-07	0.016265216	36.5613585580206	0.378375279138169	0.3913	0.2925	0.2402	0.313	0.525	0.461	0.683	39.76	0.477	0.525	306	319	-0.232602	0.062696	0.808	0.813838109796626	1.29060219249464	1.01079693232461	-0.0302919239239647	0.588607594936709	0.578783434602717	0.448459980905479	0.32059000065559	0.317165585295458	0.149001614960403	0.630031868237916	39.7555623682026	60.8874934769157	56.1968398013735	0.308440415781077	-0.1765	0.4421
P0ABD8	fluxes_kapp_Gecko_GLC_CHEM_mu=0.22_P	accB	1.44662097836066	1.70100800645124E-07	2.46071386649181E-07	0.016265216	35.6252083428317	0.37629548846603	0.2895	0.3772	0.3206	0.2458	0.508	0.39	0.646	38.39	0.49	0.521	147	156	0.010256	0.038462	0.752	0.737444538188296	1.27065539545413	1.0077427975856	-0.0247862976613089	0.496732026143791	0.552146101541074	0.434536463242843	0.397260628123241	0.394208352642179	0.137977626012903	0.175840783591992	38.391424685932	61	60.1976715014195	0.273757984207523	-0.0902	0.4466
P24182	fluxes_kapp_Gecko_GLC_CHEM_mu=0.22_P	accC	1.44662097836066	1.70100800645124E-07	2.46071386649181E-07	0.016265216	31.5233808075474	0.389791328946924	0.2972	0.4639	0.2225	0.2739	0.561	0.494	0.707	39.41	0.576	0.535	434	449	-0.173274	0.066815	0.793	0.811790089943727	1.11304380812475	1.12839513947809	0.0243415334718065	0.58675799086758	0.609695362199491	0.547773014636956	0.307540773266088	0.27254705599701	0.190999738980211	0.666632694852743	39.4117459569354	56.2367228053753	45.0638946189742	0.263602735296084	-0.257	0.4905
P0A9Q5	fluxes_kapp_Gecko_GLC_CHEM_mu=0.22_P	accD	1.44662097836066	1.70100800645124E-07	2.46071386649181E-07	0.016265216	28.0039689198026	0.35272113349493	0.3117	0.3203	0.2016	0.3913	0.447	0.407	0.649	45.01	0.575	0.555	285	304	-0.128618	0.052632	0.76	0.758345778731473	0.973004875101961	0.704110534433493	-0.124417985488559	0.514950166112957	0.496160213250615	0.50992572179931	0.254727631995056	0.361772221175476	0.105141285061504	0.67788193368097	45.0110234449323	61	44.1614995211373	0.212118636812769	-0.0744	0.3044
P69441	fluxes_kapp_Gecko_GLC_CHEM_mu=0.51_P	adk	1.44742896262514	3.79415984600471E-07	5.49177684993657E-07	0.668871024304962	34.0768627963901	0.404575321260042	0.3659	0.372	0.2398	0.293	0.643	0.645	0.793	32.49	0.514	0.52	208	214	-0.38271	0.056075	0.798	0.935466036312949	1.39919568786666	1.49981276923761	0.0892125785717209	0.734597156398104	0.794430812961307	0.56777677336368	0.481434088192072	0.320996125694274	0.287546363037024	0.193471439874843	32.4898259131323	47.1857831370309	57.7388378617532	0.422312117488037	-0.3894	0.5326
P0A955	fluxes_kapp_Gecko_ACE_BATCH_mu=0.3_S	eda	1.44879908952228	1.32581265213133E-05	1.92083616328499E-05	11.9795730413749	28.8370042474106	0.372023630771953	0.3064	0.289	0.2022	0.3941	0.591	0.577	0.749	36.24	0.565	0.565	207	213	0.322066	0.056338	0.782	0.838360149263054	1.30519223694713	1.41143790311999	0.035792271285651	0.642857142857143	0.668855179963226	0.512457215902304	0.415457720338682	0.294350689761349	0.184790510155155	0.343951285397911	36.2374166095776	57.7262032600346	58.855106588772	0.368448530845382	-0.0944	0.4302
P00509	fluxes_kapp_Gecko_XYL_BATCH_mu=0.55_S	aspC	1.45265453605733	1.20182994805041E-05	1.74584372560497E-05	0.805113292499986	30.178780115408	0.36691036984964	0.3602	0.3727	0.2248	0.2847	0.476	0.389	0.648	44.53	0.522	0.524	383	396	-0.201515	0.090909	0.767	0.764369824189142	1.02646943630801	0.751257493543786	-0.0872852210161457	0.460358056265985	0.55060801673369	0.536409558100538	0.257226637443275	0.342394770972468	0.124190493974331	0.64509752368588	44.5349635849772	59.7965398403935	42.1911047719186	0.1976186779943	-0.1739	0.4025
P62707	fluxes_kapp_Gecko_GLC_CHEM_mu=0.40_V	gpmA	1.46062111515587	1.73657162625282E-06	2.53647318528543E-06	17.8242131076667	26.7201024483323	0.381094892994249	0.3763	0.2742	0.224	0.4153	0.576	0.485	0.7	36.9	0.529	0.512	240	250	-0.568	0.1	0.787	0.852180075980543	1.24923193465156	1.02766518761663	0.0174483538909068	0.592741935483871	0.718613624838444	0.575244360078646	0.401628187335684	0.390816184274125	0.239497382080219	0.247682557703264	36.9023885581801	53.3617628602068	51.7942544524018	0.316654964368293	-0.0956	0.3426
Q47146	fluxes_kapp_Gecko_XYL_BATCH_mu=0.55_S	fadE	1.47227167971767	0.00000051	7.50858556656011E-07	0.097867	34.5046041138911	0.340982232254511	0.2571	0.3774	0.1549	0.4427	0.391	0.335	0.605	41.2	0.654	0.57	780	814	0.00602	0.074939	0.772	0.768197874014694	0.916281292102451	0.594378933074299	-0.212810062214521	0.534739454094293	0.5593686803239	0.610477028337446	0.251561536082034	0.42323427376688	0.131155420866212	0.923049846477074	41.1994878662722	58.7727400202988	38.5256009188253	0.211858011438002	-0.0619	0.2645
P0A953	fluxes_kapp_Gecko_GLC_CHEM_mu=0.36_P	fabB	1.4766147147541	0.000054	7.97371945967213E-05	0.01400832	34.3467340208318	0.380691886147211	0.2955	0.4567	0.1746	0.2749	0.629	0.573	0.757	35.56	0.602	0.567	387	406	0.007882	0.061576	0.786	0.826332742201676	1.48805153805098	1.35693360718022	0.104284101421726	0.5925	0.734701782549971	0.493734097081252	0.447946326824439	0.330116613262527	0.2875118861673	0.56428962302188	35.5617977316701	51.7264338745187	45.6745101465042	0.303244078269663	-0.2806	0.5093
P0ADG7	fluxes_kapp_Gecko_GLC_CHEM_mu=0.11_V	guaB	1.48595092705741	2.277544913556E-06	3.38431997571342E-06	0.01337754	27.3419274120435	0.39286862748864	0.3662	0.3763	0.2059	0.258	0.631	0.602	0.768	35.67	0.518	0.547	475	488	-0.098361	0.036885	0.791	0.84969951122175	1.3879748490383	1.55770479228168	0.102104023413347	0.652806652806653	0.76870904786364	0.553834998088233	0.426175778361395	0.27359213406357	0.287582035393569	0.694988776550604	35.6682880166195	49.8215266433862	43.1751066749783	0.365788807545866	-0.3431	0.5296
P0ADG7	fluxes_kapp_Gecko_GLC_CHEM_mu=0.49_V	guaB	1.48595092705741	1.0145427342204E-05	1.50756071645416E-05	0.05959086	27.3419274120435	0.39286862748864	0.3662	0.3763	0.2059	0.258	0.631	0.602	0.768	35.67	0.518	0.547	475	488	-0.098361	0.036885	0.791	0.84969951122175	1.3879748490383	1.55770479228168	0.102104023413347	0.652806652806653	0.76870904786364	0.553834998088233	0.426175778361395	0.27359213406357	0.287582035393569	0.694988776550604	35.6682880166195	49.8215266433862	43.1751066749783	0.365788807545866	-0.3431	0.5296
P0ADG7	fluxes_kapp_Gecko_GLC_CHEM_mu=0.51_P	guaB	1.48595092705741	1.0559526417396E-05	1.56909380692168E-05	0.06202314	27.3419274120435	0.39286862748864	0.3662	0.3763	0.2059	0.258	0.631	0.602	0.768	35.67	0.518	0.547	475	488	-0.098361	0.036885	0.791	0.84969951122175	1.3879748490383	1.55770479228168	0.102104023413347	0.652806652806653	0.76870904786364	0.553834998088233	0.426175778361395	0.27359213406357	0.287582035393569	0.694988776550604	35.6682880166195	49.8215266433862	43.1751066749783	0.365788807545866	-0.3431	0.5296
P69441	fluxes_kapp_Gecko_GLC_CHEM_mu=0.40_V	adk	1.49551551370183	2.95216602670793E-07	4.4150100919652E-07	0.69963280542189	34.0768627963901	0.404575321260042	0.3659	0.372	0.2398	0.293	0.643	0.645	0.793	32.49	0.514	0.52	208	214	-0.38271	0.056075	0.798	0.935466036312949	1.39919568786666	1.49981276923761	0.0892125785717209	0.734597156398104	0.794430812961307	0.56777677336368	0.481434088192072	0.320996125694274	0.287546363037024	0.193471439874843	32.4898259131323	47.1857831370309	57.7388378617532	0.422312117488037	-0.3894	0.5326
P62707	fluxes_kapp_Gecko_GLC_BATCH_mu=0.58_S	gpmA	1.51030617584451	2.3908500907333E-06	3.61091565755291E-06	25.3744965913333	26.7201024483323	0.381094892994249	0.3763	0.2742	0.224	0.4153	0.576	0.485	0.7	36.9	0.529	0.512	240	250	-0.568	0.1	0.787	0.852180075980543	1.24923193465156	1.02766518761663	0.0174483538909068	0.592741935483871	0.718613624838444	0.575244360078646	0.401628187335684	0.390816184274125	0.239497382080219	0.247682557703264	36.9023885581801	53.3617628602068	51.7942544524018	0.316654964368293	-0.0956	0.3426
P62707	fluxes_kapp_Gecko_GLC_CHEM_mu=0.49_V	gpmA	1.51075665786795	2.03436181740292E-06	3.07342566015381E-06	21.5974662200058	26.7201024483323	0.381094892994249	0.3763	0.2742	0.224	0.4153	0.576	0.485	0.7	36.9	0.529	0.512	240	250	-0.568	0.1	0.787	0.852180075980543	1.24923193465156	1.02766518761663	0.0174483538909068	0.592741935483871	0.718613624838444	0.575244360078646	0.401628187335684	0.390816184274125	0.239497382080219	0.247682557703264	36.9023885581801	53.3617628602068	51.7942544524018	0.316654964368293	-0.0956	0.3426
P62707	fluxes_kapp_Gecko_GLC_CHEM_mu=0.51_P	gpmA	1.52104400894794	2.12139998307288E-06	3.22674273483526E-06	22.674850451	26.7201024483323	0.381094892994249	0.3763	0.2742	0.224	0.4153	0.576	0.485	0.7	36.9	0.529	0.512	240	250	-0.568	0.1	0.787	0.852180075980543	1.24923193465156	1.02766518761663	0.0174483538909068	0.592741935483871	0.718613624838444	0.575244360078646	0.401628187335684	0.390816184274125	0.239497382080219	0.247682557703264	36.9023885581801	53.3617628602068	51.7942544524018	0.316654964368293	-0.0956	0.3426
P0ADG7	fluxes_kapp_Gecko_GLC_CHEM_mu=0.40_V	guaB	1.52309970023384	8.28198150384E-06	1.26142835458409E-05	0.04986174	27.3419274120435	0.39286862748864	0.3662	0.3763	0.2059	0.258	0.631	0.602	0.768	35.67	0.518	0.547	475	488	-0.098361	0.036885	0.791	0.84969951122175	1.3879748490383	1.55770479228168	0.102104023413347	0.652806652806653	0.76870904786364	0.553834998088233	0.426175778361395	0.27359213406357	0.287582035393569	0.694988776550604	35.6682880166195	49.8215266433862	43.1751066749783	0.365788807545866	-0.3431	0.5296
P69441	fluxes_kapp_Gecko_XYL_BATCH_mu=0.55_S	adk	1.52560006353449	3.42491451569573E-07	5.2250498027456E-07	0.938512780616026	34.0768627963901	0.404575321260042	0.3659	0.372	0.2398	0.293	0.643	0.645	0.793	32.49	0.514	0.52	208	214	-0.38271	0.056075	0.798	0.935466036312949	1.39919568786666	1.49981276923761	0.0892125785717209	0.734597156398104	0.794430812961307	0.56777677336368	0.481434088192072	0.320996125694274	0.287546363037024	0.193471439874843	32.4898259131323	47.1857831370309	57.7388378617532	0.422312117488037	-0.3894	0.5326
P69441	fluxes_kapp_Gecko_PYR_BATCH_mu=0.4_S	adk	1.55029115084267	2.45122401447215E-07	3.80011089836922E-07	0.524616884043027	34.0768627963901	0.404575321260042	0.3659	0.372	0.2398	0.293	0.643	0.645	0.793	32.49	0.514	0.52	208	214	-0.38271	0.056075	0.798	0.935466036312949	1.39919568786666	1.49981276923761	0.0892125785717209	0.734597156398104	0.794430812961307	0.56777677336368	0.481434088192072	0.320996125694274	0.287546363037024	0.193471439874843	32.4898259131323	47.1857831370309	57.7388378617532	0.422312117488037	-0.3894	0.5326
P0A953	fluxes_kapp_Gecko_PYR_BATCH_mu=0.4_S	fabB	1.55433127868852	0.000057	8.85968828852459E-05	0.0155648	34.3467340208318	0.380691886147211	0.2955	0.4567	0.1746	0.2749	0.629	0.573	0.757	35.56	0.602	0.567	387	406	0.007882	0.061576	0.786	0.826332742201676	1.48805153805098	1.35693360718022	0.104284101421726	0.5925	0.734701782549971	0.493734097081252	0.447946326824439	0.330116613262527	0.2875118861673	0.56428962302188	35.5617977316701	51.7264338745187	45.6745101465042	0.303244078269663	-0.2806	0.5093
P0ADG7	fluxes_kapp_Gecko_GLC_CHEM_mu=0.36_P	guaB	1.57877771492821	7.01552611201927E-06	1.1075956284153E-05	0.0437810399999999	27.3419274120435	0.39286862748864	0.3662	0.3763	0.2059	0.258	0.631	0.602	0.768	35.67	0.518	0.547	475	488	-0.098361	0.036885	0.791	0.84969951122175	1.3879748490383	1.55770479228168	0.102104023413347	0.652806652806653	0.76870904786364	0.553834998088233	0.426175778361395	0.27359213406357	0.287582035393569	0.694988776550604	35.6682880166195	49.8215266433862	43.1751066749783	0.365788807545866	-0.3431	0.5296
P62623	fluxes_kapp_Gecko_GLC_CHEM_mu=0.31_P	ispH	1.60120947319129	2.32660421745002E-07	3.72538071334777E-07	0.000703560500000006	31.7134193730197	0.364568052587464	0.2885	0.3636	0.1937	0.4052	0.425	0.332	0.607	38.73	0.604	0.553	308	316	-0.172785	0.050633	0.796	0.808824177468025	0.991300786196696	0.700360141783879	-0.205759018957896	0.617363344051447	0.595741473246391	0.600969434849397	0.299785157904565	0.428044287530392	0.135496435340032	0.656033227134628	38.7252284655504	57.8060136830329	48.0745723993139	0.294033218197798	-0.1135	0.3494
P62623	fluxes_kapp_Gecko_GLC_CHEM_mu=0.22_P	ispH	1.60120947319146	1.65113847690001E-07	2.64381857076321E-07	0.000499301000000056	31.7134193730197	0.364568052587464	0.2885	0.3636	0.1937	0.4052	0.425	0.332	0.607	38.73	0.604	0.553	308	316	-0.172785	0.050633	0.796	0.808824177468025	0.991300786196696	0.700360141783879	-0.205759018957896	0.617363344051447	0.595741473246391	0.600969434849397	0.299785157904565	0.428044287530392	0.135496435340032	0.656033227134628	38.7252284655504	57.8060136830329	48.0745723993139	0.294033218197798	-0.1135	0.3494
P0A953	fluxes_kapp_Gecko_GLC_CHEM_mu=0.35_S	fabB	1.6150473442623	0.000048	7.75222725245902E-05	0.0136192	34.3467340208318	0.380691886147211	0.2955	0.4567	0.1746	0.2749	0.629	0.573	0.757	35.56	0.602	0.567	387	406	0.007882	0.061576	0.786	0.826332742201676	1.48805153805098	1.35693360718022	0.104284101421726	0.5925	0.734701782549971	0.493734097081252	0.447946326824439	0.330116613262527	0.2875118861673	0.56428962302188	35.5617977316701	51.7264338745187	45.6745101465042	0.303244078269663	-0.2806	0.5093
P04079	fluxes_kapp_Gecko_XYL_BATCH_mu=0.55_S	guaA	1.61997901620197	7.8672921202773E-06	1.27448481491803E-05	0.0668877	27.4059166614589	0.376333109062544	0.3017	0.4228	0.2157	0.3085	0.585	0.523	0.719	38.23	0.578	0.542	502	525	-0.096381	0.085714	0.79	0.818981317816724	1.20446198246284	1.3611677561214	0.051480969139954	0.55859375	0.637659660826494	0.529414518773461	0.330046849001242	0.242473308317043	0.185865475582642	0.533052589075984	38.2295466983992	55.6182499835685	45.7806691450345	0.273218787842629	-0.2134	0.4571
P22188	fluxes_kapp_Gecko_GLC_CHEM_mu=0.41_P	murE	1.62125966861949	2.0000287997696E-07	3.2425660291439E-07	0.00569654	38.4280235683913	0.345687235029449	0.3012	0.306	0.2202	0.3939	0.384	0.272	0.574	42.94	0.563	0.566	476	495	-0.046061	0.056566	0.764	0.782306167803409	0.813721079399331	0.537516996851625	-0.239594316668154	0.57201646090535	0.510778241921792	0.627706784121699	0.2177282584361	0.405063020725652	0.111487404310301	0.896022474957179	42.937848086947	61	38.7548170354291	0.188710896656622	-0.0271	0.2591
P22188	fluxes_kapp_Gecko_GLC_CHEM_mu=0.50_S	murE	1.62589274630964	2.43210926735758E-07	3.95434881602914E-07	0.006947	38.4280235683913	0.345687235029449	0.3012	0.306	0.2202	0.3939	0.384	0.272	0.574	42.94	0.563	0.566	476	495	-0.046061	0.056566	0.764	0.782306167803409	0.813721079399331	0.537516996851625	-0.239594316668154	0.57201646090535	0.510778241921792	0.627706784121699	0.2177282584361	0.405063020725652	0.111487404310301	0.896022474957179	42.937848086947	61	38.7548170354291	0.188710896656622	-0.0271	0.2591
P31120	fluxes_kapp_Gecko_GLC_BATCH_mu=0.58_S	glmM	1.63519259985484	1.9077146475552E-06	3.11948087431694E-06	0.02740152	25.3263561697799	0.360401263556185	0.3361	0.3361	0.2074	0.3427	0.451	0.363	0.629	43.04	0.543	0.545	429	445	0.013259	0.053933	0.772	0.773431971502159	0.951634632211908	0.596435138986729	-0.117999610817344	0.414578587699317	0.513925767333589	0.540045254699336	0.190473467974691	0.319353196222279	0.0842051069881535	0.652351400682143	43.0355610920943	61	43.0255550055004	0.20689656160603	-0.1332	0.2908
P0ADG7	fluxes_kapp_Gecko_GLC_CHEM_mu=0.41_P	guaB	1.63622768177699	7.70936935386733E-06	1.26142835458409E-05	0.04986174	27.3419274120435	0.39286862748864	0.3662	0.3763	0.2059	0.258	0.631	0.602	0.768	35.67	0.518	0.547	475	488	-0.098361	0.036885	0.791	0.84969951122175	1.3879748490383	1.55770479228168	0.102104023413347	0.652806652806653	0.76870904786364	0.553834998088233	0.426175778361395	0.27359213406357	0.287582035393569	0.694988776550604	35.6682880166195	49.8215266433862	43.1751066749783	0.365788807545866	-0.3431	0.5296
P0ABY4	fluxes_kapp_Gecko_GLC_CHEM_mu=0.21_V	fldB	1.63921609067749	9.59978377366479E-07	1.5736120028816E-06	0.0216966225	26.1471687492134	0.342892377778234	0.2946	0.4419	0.2333	0.3455	0.406	0.304	0.596	43.11	0.59	0.514	161	173	-0.231214	0.121387	0.739	0.840007948307787	0.877156293668433	0.913411960301047	-0.109924325713087	0.543352601156069	0.525044595365453	0.598575874283039	0.31239159942312	0.342005155395776	0.134272489295104	0.444714933918675	43.1060034438565	61	50.8778717000918	0.222064970924085	-0.1156	0.2122
P0A6A8	fluxes_kapp_Gecko_GLC_CHEM_mu=0.22_P	acpP	1.63933923706997	1.18752275517214E-05	1.94675264746713E-05	0.031439452	27.8412320609213	0.390769512845406	0.4259	0.4259	0.2063	0.3036	0.666	0.605	0.776	35.85	0.526	0.487	76	78	-0.346154	0.038462	0.774	1.0036779250166	1.779599139992	1.30773030271483	0.12952042326435	0.74025974025974	0.700827279634808	0.393811878127767	0.538244095201899	0.411586467090739	0.235088490199393	0.10301527239136	35.8455634345205	61	61	0.43021758359831	-0.6096	0.4401
P60782	fluxes_kapp_Gecko_GLC_CHEM_mu=0.26_P	plsY	1.63934360838291	9.56435340432E-07	1.56792616216873E-06	0.018577858	34.9656492381904	0.313074026365417	0.2529	0.4023	0.2562	0.2517	0.249	0.163	0.497	55.72	0.555	0.54	191	205	0.579024	0.117073	0.642	0.763835608938412	0.752421037143062	0.79667442357507	-0.401814171444523	0.49	0.665260670591171	0.884160114817046	0.405134289452455	0.508531813578775	0.424702059163218	1.55274547181652	55.724665365086	52.9541815159277	24.1214067054811	0.151073594194282	-0.0515	0.2367
P60782	fluxes_kapp_Gecko_GLC_CHEM_mu=0.31_P	plsY	1.63934413881674	1.140365213592E-06	1.86945102901254E-06	0.022150523	34.9656492381904	0.313074026365417	0.2529	0.4023	0.2562	0.2517	0.249	0.163	0.497	55.72	0.555	0.54	191	205	0.579024	0.117073	0.642	0.763835608938412	0.752421037143062	0.79667442357507	-0.401814171444523	0.49	0.665260670591171	0.884160114817046	0.405134289452455	0.508531813578775	0.424702059163218	1.55274547181652	55.724665365086	52.9541815159277	24.1214067054811	0.151073594194282	-0.0515	0.2367
P60782	fluxes_kapp_Gecko_GLC_CHEM_mu=0.31_V	plsY	1.63934413881674	1.140365213592E-06	1.86945102901254E-06	0.022150523	34.9656492381904	0.313074026365417	0.2529	0.4023	0.2562	0.2517	0.249	0.163	0.497	55.72	0.555	0.54	191	205	0.579024	0.117073	0.642	0.763835608938412	0.752421037143062	0.79667442357507	-0.401814171444523	0.49	0.665260670591171	0.884160114817046	0.405134289452455	0.508531813578775	0.424702059163218	1.55274547181652	55.724665365086	52.9541815159277	24.1214067054811	0.151073594194282	-0.0515	0.2367
P0ADP0	fluxes_kapp_Gecko_GLC_CHEM_mu=0.22_P	yigB	1.63934426229425	1.438478448E-08	2.35816139016274E-08	9.32139999999526E-05	35.9933484826017	0.317851090329341	0.2667	0.3538	0.1966	0.4303	0.314	0.246	0.555	45.51	0.617	0.56	227	238	-0.328571	0.092437	0.724	0.73483807374907	0.881769162605619	0.706871323958603	-0.351230978348922	0.451476793248945	0.521085026989819	0.590954015050853	0.312399747705776	0.441947122647843	0.181133755552885	0.67262112372345	45.5084086485527	60.6784164800784	41.0129942441448	0.185742659617673	0.001	0.1806
P0ADP0	fluxes_kapp_Gecko_GLC_CHEM_mu=0.31_P	yigB	1.63934426229476	2.026946904E-08	3.32286377704853E-08	0.000131346999999974	35.9933484826017	0.317851090329341	0.2667	0.3538	0.1966	0.4303	0.314	0.246	0.555	45.51	0.617	0.56	227	238	-0.328571	0.092437	0.724	0.73483807374907	0.881769162605619	0.706871323958603	-0.351230978348922	0.451476793248945	0.521085026989819	0.590954015050853	0.312399747705776	0.441947122647843	0.181133755552885	0.67262112372345	45.5084086485527	60.6784164800784	41.0129942441448	0.185742659617673	0.001	0.1806
